destinationAirport,fareBasisCode,travelDuration,isBasicEconomy,isNonStop,baseFare,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,no_equipment,no_cabin_changes
LAX,V0AIZNN1,PT8H57M,False,False,322.79,537,15,Morning,Mid-Day,1,2,1,1
LAX,V0AGZNN1,PT9H19M,False,False,322.79,559,15,Mid-Day,Night,1,2,2,1
LAX,HAA0OFEN,PT6H52M,False,False,395.35,412,15,Mid-Day,Mid-Day,1,2,2,1
LAX,LA0NX0MC,PT14H35M,False,False,400.93,875,15,Night,Mid-Day,1,2,2,1
LAX,HA0QA0MQ,PT4H43M,False,True,450.23,283,15,Night,Night,1,1,1,1
LAX,HA0QA0MQ,PT4H43M,False,True,450.23,283,15,Night,Night,1,1,1,1
LAX,HA0QA0MQ,PT4H51M,False,True,450.23,291,15,Mid-Day,Mid-Day,1,1,1,1
LAX,KA0NX0MQ,PT12H59M,False,False,437.21,779,15,Night,Mid-Day,1,2,2,1
LAX,HA0QA0MQ,PT7H5M,False,False,450.23,425,15,Mid-Day,Mid-Day,1,2,2,1
LAX,HA0QA0MQ,PT7H6M,False,False,450.23,426,15,Night,Night,1,2,2,1
LAX,HA0QA0MQ,PT9H,False,False,450.23,540,15,Night,Night,1,2,2,1
LAX,KA0QA0MQ,PT9H2M,False,False,453.95,542,15,Mid-Day,Mid-Day,1,2,2,1
LAX,UAA0OFEN,PT6H58M,False,False,469.77,418,15,Night,Night,1,2,2,1
LAX,KA0QA0MQ,PT8H45M,False,False,472.55,525,15,Mid-Day,Night,1,2,2,1
LAX,KA0NA0MC,PT7H34M,False,False,494.88,454,15,Night,Night,1,2,2,1
LAX,KA0NA0MC,PT11H52M,False,False,494.88,712,15,Night,Morning,1,2,2,1
LAX,HA0OX0MC,PT8H40M,False,False,502.33,520,15,Mid-Day,Night,1,2,2,1
LAX,LA0NA0MC,PT11H12M,False,False,515.35,672,15,Night,Morning,1,2,2,1
LAX,K0AHZNN1,PT4H51M,False,True,543.26,291,15,Night,Night,1,1,1,1
LAX,K0AHZNN1,PT4H51M,False,True,543.26,291,15,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H56M,False,True,543.26,296,15,Morning,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT4H56M,False,True,543.26,296,15,Mid-Day,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H57M,False,True,543.26,297,15,Mid-Day,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H57M,False,True,543.26,297,15,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H57M,False,True,543.26,297,15,Mid-Day,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT4H58M,False,True,543.26,298,15,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT4H58M,False,True,543.26,298,15,Mid-Day,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT5H,False,True,543.26,300,15,Night,Morning,1,1,1,1
LAX,MA0QA0MQ,PT5H,False,True,543.26,300,15,Mid-Day,Mid-Day,1,1,1,1
LAX,MA0QA0MQ,PT5H,False,True,543.26,300,15,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT5H2M,False,True,543.26,302,15,Night,Night,1,1,1,1
LAX,MA0QA0MQ,PT13H3M,False,False,645.58,783,15,Night,Morning,1,2,2,1
LAX,HA0QA0MQ,PT7H10M,False,False,665.11,430,15,Mid-Day,Mid-Day,1,2,2,1
LAX,HA0QA0MQ,PT8H52M,False,False,665.11,532,15,Mid-Day,Night,1,2,2,1
LAX,HA0QA0MQ,PT7H25M,False,False,714.42,445,15,Mid-Day,Mid-Day,1,2,2,1
LAX,MA0QA0MQ,PT7H35M,False,False,760.93,455,15,Morning,Mid-Day,1,2,1,1
LAX,MA0QA0MQ,PT9H,False,False,760.93,540,15,Morning,Mid-Day,1,2,1,1
LAX,MA0QA0MQ,PT7H57M,False,False,853.95,477,15,Mid-Day,Mid-Day,1,2,2,1
LAX,MA0QA0MQ,PT12H48M,False,False,853.95,768,15,Mid-Day,Night,1,2,2,1
LAX,MA0QA0MQ,PT14H10M,False,False,853.95,850,15,Night,Mid-Day,1,2,2,1
LGA,LA0SX0MC,PT2H10M,False,True,171.16,130,15,Mid-Day,Mid-Day,1,1,1,1
LGA,LA0SX0MC,PT2H13M,False,True,171.16,133,15,Mid-Day,Mid-Day,1,1,1,1
LGA,LA0SX0MC,PT2H14M,False,True,171.16,134,15,Morning,Mid-Day,1,1,1,1
LGA,LA0SX0MC,PT2H15M,False,True,171.16,135,15,Mid-Day,Mid-Day,1,1,1,1
LGA,V0AJZSN1,PT2H16M,False,True,171.16,136,15,Mid-Day,Mid-Day,1,1,1,1
LGA,B0AJZSN1,PT2H16M,False,True,171.16,136,15,Mid-Day,Mid-Day,1,1,1,1
LGA,LA0SX0MC,PT2H16M,False,True,171.16,136,15,Mid-Day,Mid-Day,1,1,1,1
LGA,B0AJZSN1,PT2H19M,False,True,171.16,139,15,Mid-Day,Mid-Day,1,1,1,1
LGA,LA0SX0MC,PT2H19M,False,True,171.16,139,15,Night,Night,1,1,1,1
LGA,V0AJZSN1,PT2H19M,False,True,171.16,139,15,Mid-Day,Mid-Day,1,1,1,1
LGA,V0AJZSN1,PT2H22M,False,True,171.16,142,15,Night,Night,1,1,1,1
LGA,B0AJZSN1,PT2H22M,False,True,171.16,142,15,Night,Night,1,1,1,1
LGA,V0AJZSN1,PT5H14M,False,False,171.16,314,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT6H29M,False,False,171.16,389,15,Morning,Mid-Day,1,2,2,1
LGA,WAA0AHES,PT5H9M,False,False,171.16,309,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT5H39M,False,False,171.16,339,15,Night,Night,1,2,2,1
LGA,V0AJZSN1,PT5H51M,False,False,171.16,351,15,Mid-Day,Night,1,2,2,1
LGA,WAA0AHES,PT6H5M,False,False,171.16,365,15,Morning,Mid-Day,1,2,1,1
LGA,V0AJZSN1,PT6H53M,False,False,171.16,413,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT6H54M,False,False,171.16,414,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT7H44M,False,False,171.16,464,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT7H50M,False,False,171.16,470,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT7H50M,False,False,171.16,470,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT7H55M,False,False,171.16,475,15,Mid-Day,Mid-Day,1,2,2,1
LGA,WAA0AHES,PT8H2M,False,False,171.16,482,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT8H42M,False,False,171.16,522,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT8H54M,False,False,171.16,534,15,Morning,Mid-Day,1,2,2,1
LGA,V0AJZSN1,PT9H10M,False,False,171.16,550,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT9H29M,False,False,171.16,569,15,Mid-Day,Night,1,2,2,1
LGA,V0AJZSN1,PT9H39M,False,False,171.16,579,15,Mid-Day,Night,1,2,2,1
LGA,KA0NX0MQ,PT2H11M,False,True,213.95,131,15,Mid-Day,Mid-Day,1,1,1,1
LGA,KA0NX0MQ,PT2H12M,False,True,213.95,132,15,Mid-Day,Mid-Day,1,1,1,1
LGA,KA0NX0MQ,PT2H14M,False,True,213.95,134,15,Night,Night,1,1,1,1
LGA,KA0NX0MQ,PT2H16M,False,True,213.95,136,15,Night,Night,1,1,1,1
LGA,KA0NX0MQ,PT2H17M,False,True,213.95,137,15,Mid-Day,Night,1,1,1,1
LGA,L0AHZNN1,PT2H7M,False,True,227.91,127,15,Morning,Mid-Day,1,1,1,1
LGA,Q0AHZNN1,PT2H7M,False,True,227.91,127,15,Morning,Mid-Day,1,1,1,1
LGA,QA0TX0MC,PT2H12M,False,True,254.88,132,15,Night,Night,1,1,1,1
LGA,QA0TX0MC,PT2H12M,False,True,254.88,132,15,Night,Night,1,1,1,1
LGA,HAA0AHES,PT4H6M,False,False,254.88,246,15,Morning,Mid-Day,1,2,2,1
LGA,HAA0AHES,PT4H57M,False,False,254.88,297,15,Mid-Day,Mid-Day,1,2,2,1
LGA,HAA0AHES,PT6H5M,False,False,254.88,365,15,Mid-Day,Night,1,2,2,1
LGA,HAA0AHES,PT7H16M,False,False,254.88,436,15,Mid-Day,Night,1,2,2,1
LGA,UAA0OKEN,PT4H27M,False,False,329.3,267,15,Mid-Day,Mid-Day,1,2,1,1
LGA,UAA0OKEN,PT5H5M,False,False,329.3,305,15,Mid-Day,Night,1,2,2,1
LGA,UAA0OKEN,PT5H35M,False,False,329.3,335,15,Mid-Day,Night,1,2,2,1
LGA,UAA0OKEN,PT5H45M,False,False,329.3,345,15,Night,Night,1,2,1,1
LGA,EAA0OKEN,PT3H54M,False,False,403.72,234,15,Night,Night,1,2,1,1
LGA,JA2AA,PT2H16M,False,True,1900.47,136,15,Night,Night,1,1,1,1
MIA,G0AHZNN1,PT1H48M,False,True,152.56,108,15,Mid-Day,Mid-Day,1,1,1,1
MIA,G0AHZNN1,PT1H52M,False,True,152.56,112,15,Morning,Morning,1,1,1,1
MIA,G0AHZNN1,PT1H57M,False,True,152.56,117,15,Mid-Day,Mid-Day,1,1,1,1
MIA,G0AHZNN1,PT2H1M,False,True,152.56,121,15,Morning,Mid-Day,1,1,1,1
MIA,V0AJZNN1,PT1H58M,False,True,171.16,118,15,Mid-Day,Mid-Day,1,1,1,1
MIA,QA0QA0MQ,PT1H49M,False,True,217.67,109,15,Night,Night,1,1,1,1
MIA,QA0QA0MQ,PT1H52M,False,True,217.67,112,15,Night,Morning,1,1,1,1
MIA,M0AZZNN1,PT2H,False,True,282.79,120,15,Night,Night,1,1,1,1
MIA,MA0OA0MQ,PT1H47M,False,True,292.09,107,15,Night,Night,1,1,1,1
MIA,MA0OA0MQ,PT1H48M,False,True,292.09,108,15,Night,Night,1,1,1,1
MIA,MA0OA0MQ,PT1H49M,False,True,292.09,109,15,Mid-Day,Mid-Day,1,1,1,1
MIA,MA0OA0MQ,PT1H51M,False,True,292.09,111,15,Mid-Day,Mid-Day,1,1,1,1
MIA,MA0OA0MQ,PT1H53M,False,True,292.09,113,15,Mid-Day,Night,1,1,1,1
MIA,MA0OA0MQ,PT1H55M,False,True,292.09,115,15,Morning,Mid-Day,1,1,1,1
MIA,VAA0AKEN,PT8H38M,False,False,341.39,518,15,Morning,Mid-Day,1,2,2,1
MIA,BA0OA0MQ,PT1H53M,False,True,385.12,113,15,Mid-Day,Mid-Day,1,1,1,1
MIA,WAA0AKEN,PT8H16M,False,False,388.83,496,15,Mid-Day,Night,1,2,2,1
MIA,WAA0AKEN,PT10H33M,False,False,388.83,633,15,Mid-Day,Night,1,2,2,1
MIA,QAA0OKEN,PT6H47M,False,False,440.93,407,15,Mid-Day,Night,1,2,2,1
MIA,KA0NX0MQ,PT5H34M,False,False,448.37,334,15,Morning,Mid-Day,2,2,2,1
MIA,KA0NA0MQ,PT5H51M,False,False,471.63,351,15,Night,Night,2,2,2,1
MIA,RC0ABEL1,PT9H4M,False,False,503.51,544,15,Mid-Day,Night,1,2,1,1
MIA,EAA0OKEN,PT6H33M,False,False,534.88,393,15,Mid-Day,Night,1,2,2,1
MIA,HAA0OKEN,PT6H1M,False,False,537.68,361,15,Morning,Mid-Day,1,2,2,1
MIA,EAA0OKEN,PT6H24M,False,False,547.9,384,15,Mid-Day,Mid-Day,1,2,2,1
MIA,HAA0AHES,PT6H15M,False,False,556.28,375,15,Night,Night,1,2,2,1
OAK,HA0OA0MC,PT7H21M,False,False,422.33,441,15,Night,Night,1,2,2,1
OAK,HA0OA0MC,PT7H38M,False,False,422.33,458,15,Mid-Day,Mid-Day,1,2,2,1
OAK,B01PXP5,PT13H3M,False,False,512.01,783,15,Night,Morning,1,2,1,1
OAK,QAA0AFEN,PT13H39M,False,False,528.37,819,15,Mid-Day,Night,2,3,3,1
OAK,BA0OA0MC,PT8H16M,False,False,561.86,496,15,Mid-Day,Night,1,2,2,1
OAK,BA0OA0MC,PT9H15M,False,False,561.86,555,15,Night,Night,1,2,2,1
OAK,QAA0AFEN,PT13H20M,False,False,630.7,800,15,Morning,Night,2,3,1,1
OAK,HAA0OFEN,PT12H30M,False,False,696.74,750,15,Morning,Night,2,3,1,1
OAK,KA0NX0MQ,PT19H25M,False,False,703.25,1165,15,Night,Mid-Day,2,3,3,1
OAK,QAA0OFEN,PT12H27M,False,False,715.35,747,15,Morning,Mid-Day,2,3,3,1
OAK,QAA0AFEN,PT10H13M,False,False,723.72,613,15,Night,Night,2,3,3,1
OAK,QAA0AFEN,PT12H55M,False,False,723.72,775,15,Mid-Day,Night,2,3,2,1
OAK,UAA0OFEN,PT10H30M,False,False,771.16,630,15,Mid-Day,Night,2,3,3,1
OAK,KA0NA0MC,PT19H12M,False,False,765.58,1152,15,Night,Mid-Day,2,3,2,1
OAK,KH0OASMN,PT10H44M,False,False,826.04,644,15,Night,Night,1,2,2,1
OAK,KA0QA0MQ,PT19H1M,False,False,827.9,1141,15,Night,Mid-Day,2,3,3,1
OAK,MAA0OFEN,PT11H11M,False,False,920.0,671,15,Morning,Mid-Day,2,3,2,1
ORD,G0AZZNN3,PT6H34M,False,False,117.21,394,15,Mid-Day,Night,1,2,2,1
ORD,G0AZZNN3,PT7H33M,False,False,117.21,453,15,Mid-Day,Night,1,2,2,1
ORD,G0AZZNN3,PT8H35M,False,False,117.21,515,15,Mid-Day,Night,1,2,2,1
ORD,LA0NA0MC,PT1H55M,False,True,163.72,115,15,Night,Night,1,1,1,1
ORD,LA0NA0MC,PT2H6M,False,True,163.72,126,15,Mid-Day,Night,1,1,1,1
ORD,V0AHZNN1,PT2H15M,False,True,163.72,135,15,Mid-Day,Mid-Day,1,1,1,1
ORD,V0AHZNN1,PT5H,False,False,163.72,300,15,Morning,Mid-Day,1,2,2,1
ORD,V0AHZNN1,PT6H40M,False,False,163.72,400,15,Morning,Mid-Day,1,2,2,1
ORD,LA0NA0MC,PT5H39M,False,False,163.72,339,15,Morning,Mid-Day,1,2,2,1
ORD,VAA0AKEN,PT2H10M,False,True,174.88,130,15,Morning,Morning,1,1,1,1
ORD,KA0OX0MC,PT2H,False,True,189.77,120,15,Morning,Mid-Day,1,1,1,1
ORD,KA0OX0MC,PT2H4M,False,True,189.77,124,15,Mid-Day,Mid-Day,1,1,1,1
ORD,L0AIZNN1,PT2H11M,False,True,227.91,131,15,Night,Night,1,1,1,1
ORD,QA0OA0MC,PT1H54M,False,True,236.28,114,15,Night,Night,1,1,1,1
ORD,QA0OA0MC,PT2H6M,False,True,236.28,126,15,Night,Night,1,1,1,1
ORD,L0AIZNN1,PT6H8M,False,False,227.91,368,15,Night,Night,1,2,2,1
ORD,HAA0OKEN,PT2H,False,True,245.58,120,15,Mid-Day,Mid-Day,1,1,1,1
ORD,HAA0OKEN,PT2H,False,True,245.58,120,15,Night,Night,1,1,1,1
ORD,HA0OX0MC,PT2H3M,False,True,273.49,123,15,Mid-Day,Mid-Day,1,1,1,1
ORD,HA0OX0MC,PT6H57M,False,False,273.49,417,15,Night,Night,1,2,2,1
ORD,UAA0OKEN,PT2H15M,False,True,292.09,135,15,Night,Night,1,1,1,1
ORD,WAA0AHBN,PT11H40M,True,False,317.21,700,15,Night,Mid-Day,1,2,2,1
ORD,WRA0AHER,PT10H4M,False,False,336.75,604,15,Night,Morning,1,2,2,1
ORD,VH0AUEL1,PT12H7M,False,False,360.0,727,15,Mid-Day,Night,1,2,1,1
ORD,KA0OX0MC,PT8H53M,False,False,581.35,533,15,Mid-Day,Night,3,4,3,1
ORD,KA0OX0MC,PT11H35M,False,False,581.35,695,15,Mid-Day,Night,3,4,3,1
ORD,JA2AA,PT2H11M,False,True,1585.12,131,15,Morning,Morning,1,1,1,1
PHL,V0AHZNN1,PT5H17M,False,False,174.88,317,15,Mid-Day,Night,1,2,2,1
PHL,V0AHZNN1,PT5H41M,False,False,174.88,341,15,Night,Night,1,2,2,1
PHL,L0AHZNN1,PT6H19M,False,False,245.58,379,15,Morning,Mid-Day,1,2,2,1
PHL,HA0QA0MQ,PT1H58M,False,True,264.19,118,15,Night,Night,1,1,1,1
PHL,M0AIZNN1,PT2H4M,False,True,305.12,124,15,Mid-Day,Night,1,1,1,1
PHL,UAA0OKEN,PT5H27M,False,False,311.63,327,15,Morning,Mid-Day,1,2,2,1
PHL,UAA0OKEN,PT6H26M,False,False,311.63,386,15,Night,Morning,1,2,2,1
PHL,UAA0OKEN,PT6H32M,False,False,311.63,392,15,Mid-Day,Night,1,2,2,1
PHL,BA0OX0MQ,PT1H56M,False,True,413.02,116,15,Night,Morning,1,1,1,1
PHL,K0AHZNN1,PT2H3M,False,True,413.02,123,15,Mid-Day,Mid-Day,1,1,1,1
PHL,VH0AUEL1,PT6H38M,False,False,461.46,398,15,Mid-Day,Night,1,2,2,1
PHL,QAA0JHES,PT4H10M,False,False,607.45,250,15,Mid-Day,Night,1,2,1,1
PHL,Y0N,PT1H56M,False,True,636.28,116,15,Mid-Day,Mid-Day,1,1,1,1
PHL,Y0N,PT1H57M,False,True,636.28,117,15,Mid-Day,Mid-Day,1,1,1,1
PHL,Y0N,PT2H2M,False,True,636.28,122,15,Mid-Day,Night,1,1,1,1
PHL,JA2AA,PT2H5M,False,True,1500.47,125,15,Morning,Mid-Day,1,1,1,1
PHL,JA2AA,PT2H7M,False,True,1500.47,127,15,Mid-Day,Mid-Day,1,1,1,1
SFO,NH0OAJBN,PT10H38M,True,False,264.19,638,15,Night,Night,1,2,2,1
SFO,V0AIZNN1,PT7H52M,False,False,322.79,472,15,Night,Night,1,2,2,1
SFO,V0AIZNN1,PT9H15M,False,False,322.79,555,15,Mid-Day,Mid-Day,1,2,2,1
SFO,V0AIZNN1,PT10H35M,False,False,322.79,635,15,Morning,Mid-Day,1,2,2,1
SFO,V0AIZNN1,PT8H53M,False,False,322.79,533,15,Night,Night,1,2,2,1
SFO,VH0OAJBN,PT8H57M,True,False,338.6,537,15,Night,Night,1,2,2,1
SFO,HAA0KKEN,PT8H35M,False,False,384.19,515,15,Mid-Day,Night,1,2,2,1
SFO,LA0NX0MQ,PT13H16M,False,False,393.48,796,15,Night,Mid-Day,1,3,2,1
SFO,M0AIZNN1,PT7H30M,False,False,414.88,450,15,Mid-Day,Mid-Day,1,2,2,1
SFO,UAA0JFEN,PT7H12M,False,False,496.74,432,15,Night,Night,1,2,2,1
SFO,UAA0JFEN,PT7H43M,False,False,496.74,463,15,Mid-Day,Night,1,2,2,1
SFO,UAA0JFEN,PT8H16M,False,False,496.74,496,15,Night,Night,1,2,2,1
SFO,UAA0JFEN,PT8H57M,False,False,496.74,537,15,Morning,Mid-Day,1,2,2,1
SFO,UAA0JFEN,PT9H15M,False,False,496.74,555,15,Night,Morning,1,2,2,1
SFO,MA0QA0MQ,PT5H19M,False,True,506.05,319,15,Night,Night,1,1,1,1
SFO,MA0QA0MQ,PT5H20M,False,True,506.05,320,15,Mid-Day,Mid-Day,1,1,1,1
SFO,VAA0AHES,PT15H18M,False,False,512.56,918,15,Night,Mid-Day,1,2,2,1
SFO,RI0AUEL1,PT9H9M,False,False,547.91,549,15,Morning,Mid-Day,1,2,2,1
SFO,EAA0KKEN,PT7H52M,False,False,551.63,472,15,Night,Night,1,2,2,1
SFO,VAA0AKEN,PT10H19M,False,False,553.48,619,15,Morning,Mid-Day,1,2,2,1
SFO,QAA0JHES,PT9H54M,False,False,644.66,594,15,Mid-Day,Night,1,2,2,1
SFO,QAA0JHES,PT12H17M,False,False,644.66,737,15,Mid-Day,Night,1,2,2,1
SFO,MA0QA0MQ,PT11H53M,False,False,682.79,713,15,Night,Morning,1,2,2,1
SFO,MA0QA0MQ,PT13H1M,False,False,682.79,781,15,Night,Morning,1,2,2,1
SFO,MA0QA0MQ,PT14H14M,False,False,682.79,854,15,Night,Morning,1,2,2,1
SFO,HA0QA0MQ,PT7H23M,False,False,718.14,443,15,Mid-Day,Mid-Day,1,2,2,1
SFO,MA0QA0MQ,PT14H2M,False,False,760.93,842,15,Night,Mid-Day,1,2,2,1
SFO,MH0OAKMN,PT7H46M,False,False,801.86,466,15,Night,Night,1,2,2,1
SFO,MA0QA0MQ,PT8H12M,False,False,919.07,492,15,Mid-Day,Mid-Day,1,2,1,1
SFO,MA0QA0MQ,PT8H26M,False,False,919.07,506,15,Mid-Day,Night,1,2,1,1
SFO,MA0QA0MQ,PT9H7M,False,False,919.07,547,15,Morning,Mid-Day,1,2,2,1
SFO,MA0QA0MQ,PT9H43M,False,False,919.07,583,15,Mid-Day,Night,1,2,2,1
SFO,MA0QA0MQ,PT11H19M,False,False,919.07,679,15,Mid-Day,Night,1,2,2,1
SFO,MA0QA0MQ,PT11H58M,False,False,919.07,718,15,Mid-Day,Night,1,2,2,1
SFO,MA0QA0MQ,PT12H45M,False,False,919.07,765,15,Mid-Day,Night,1,2,2,1
SFO,MA0QA0MQ,PT14H,False,False,919.07,840,15,Mid-Day,Night,1,2,1,1
SFO,MA0QA0MQ,PT14H2M,False,False,919.07,842,15,Mid-Day,Night,1,2,2,1
BOS,LA0NX0MC,PT2H30M,False,True,217.67,150,16,Mid-Day,Mid-Day,1,1,1,1
BOS,LA0NX0MC,PT2H32M,False,True,217.67,152,16,Night,Night,1,1,1,1
BOS,LA0NX0MC,PT2H35M,False,True,217.67,155,16,Night,Night,1,1,1,1
BOS,V0AJZNN1,PT4H12M,False,False,213.02,252,16,Mid-Day,Mid-Day,1,2,1,1
BOS,V0AJZNN1,PT4H17M,False,False,213.02,257,16,Night,Night,1,2,2,1
BOS,V0AJZNN1,PT4H45M,False,False,213.02,285,16,Night,Night,1,2,2,1
BOS,V0AJZNN1,PT5H18M,False,False,213.02,318,16,Mid-Day,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT5H32M,False,False,213.02,332,16,Morning,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT6H14M,False,False,213.02,374,16,Night,Night,1,2,2,1
BOS,V0AJZNN1,PT6H38M,False,False,213.02,398,16,Morning,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT7H18M,False,False,213.02,438,16,Mid-Day,Mid-Day,1,2,2,1
BOS,VAA0AKEN,PT4H29M,False,False,213.02,269,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT4H42M,False,False,213.02,282,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT4H45M,False,False,213.02,285,16,Night,Night,1,2,2,1
BOS,VAA0AKEN,PT4H46M,False,False,213.02,286,16,Morning,Mid-Day,1,2,2,1
BOS,VAA0AKEN,PT5H2M,False,False,213.02,302,16,Mid-Day,Mid-Day,1,2,2,1
BOS,VAA0AKEN,PT5H33M,False,False,213.02,333,16,Morning,Mid-Day,1,2,1,1
BOS,VAA0AKEN,PT5H34M,False,False,213.02,334,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT5H44M,False,False,213.02,344,16,Night,Night,1,2,2,1
BOS,V0AJZNN1,PT5H45M,False,False,213.02,345,16,Mid-Day,Night,1,2,2,1
BOS,V0AJZNN1,PT5H59M,False,False,213.02,359,16,Night,Night,1,2,2,1
BOS,V0AJZNN1,PT6H8M,False,False,213.02,368,16,Mid-Day,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT6H14M,False,False,213.02,374,16,Morning,Mid-Day,1,2,2,1
BOS,VAA0AKEN,PT6H17M,False,False,213.02,377,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT6H23M,False,False,213.02,383,16,Morning,Mid-Day,1,2,1,1
BOS,V0AJZNN1,PT6H29M,False,False,213.02,389,16,Night,Morning,1,2,2,1
BOS,VAA0AKEN,PT6H50M,False,False,213.02,410,16,Morning,Mid-Day,1,2,1,1
BOS,VAA0AKEN,PT7H2M,False,False,213.02,422,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT7H9M,False,False,213.02,429,16,Mid-Day,Night,1,2,2,1
BOS,V0AJZNN1,PT7H11M,False,False,213.02,431,16,Morning,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT7H18M,False,False,213.02,438,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT7H22M,False,False,213.02,442,16,Mid-Day,Night,1,2,2,1
BOS,VAA0AKEN,PT8H21M,False,False,213.02,501,16,Morning,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT8H23M,False,False,213.02,503,16,Morning,Mid-Day,1,2,2,1
BOS,V0AJZNN1,PT8H27M,False,False,213.02,507,16,Morning,Mid-Day,1,2,2,1
BOS,D01PXP5,PT10H20M,False,False,223.62,620,16,Night,Mid-Day,1,2,1,1
BOS,WAA0AHBN,PT10H46M,True,False,235.34,646,16,Night,Mid-Day,1,2,2,1
BOS,KA0NX0MQ,PT4H39M,False,False,258.6,279,16,Mid-Day,Night,1,2,2,1
BOS,KA0NX0MQ,PT4H51M,False,False,258.6,291,16,Mid-Day,Night,1,2,2,1
BOS,L0AJZNN1,PT4H36M,False,False,260.47,276,16,Mid-Day,Mid-Day,1,2,2,1
BOS,L0AJZNN1,PT6H2M,False,False,260.47,362,16,Mid-Day,Night,1,2,2,1
BOS,L0AJZNN1,PT4H32M,False,False,260.47,272,16,Mid-Day,Night,1,2,2,1
BOS,L0AJZNN1,PT5H24M,False,False,260.47,324,16,Mid-Day,Night,1,2,2,1
BOS,L0AJZNN1,PT6H19M,False,False,260.47,379,16,Mid-Day,Night,1,2,2,1
BOS,LA0NX0MC,PT8H45M,False,False,262.32,525,16,Night,Morning,1,2,2,1
BOS,QAA0OKEN,PT4H46M,False,False,274.42,286,16,Night,Morning,1,2,2,1
BOS,HA0QA0MQ,PT2H30M,False,True,357.21,150,16,Morning,Mid-Day,1,1,1,1
BOS,HA0QA0MQ,PT2H30M,False,True,357.21,150,16,Mid-Day,Mid-Day,1,1,1,1
BOS,HA0QA0MQ,PT2H33M,False,True,357.21,153,16,Mid-Day,Night,1,1,1,1
BOS,HA0QA0MQ,PT2H33M,False,True,357.21,153,16,Mid-Day,Night,1,1,1,1
BOS,HA0QA0MQ,PT2H34M,False,True,357.21,154,16,Mid-Day,Night,1,1,1,1
BOS,HA0QA0MQ,PT2H34M,False,True,357.21,154,16,Mid-Day,Mid-Day,1,1,1,1
CLT,V0AHZNN1,PT6H25M,False,False,338.6,385,16,Mid-Day,Night,1,2,2,1
CLT,G0AHZNN1,PT13H53M,False,False,333.95,833,16,Night,Morning,1,3,2,1
CLT,M0AHZNN1,PT1H8M,False,True,357.21,68,16,Night,Night,1,1,1,1
CLT,MA0QA0MQ,PT1H10M,False,True,357.21,70,16,Night,Night,1,1,1,1
CLT,MA0QA0MQ,PT1H11M,False,True,357.21,71,16,Night,Morning,1,1,1,1
CLT,MA0QA0MQ,PT1H11M,False,True,357.21,71,16,Mid-Day,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H13M,False,True,357.21,73,16,Mid-Day,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H14M,False,True,357.21,74,16,Morning,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H17M,False,True,357.21,77,16,Mid-Day,Night,1,1,1,1
CLT,M0AHZNN1,PT1H21M,False,True,357.21,81,16,Morning,Mid-Day,1,1,1,1
CLT,M0AHZNN1,PT1H22M,False,True,357.21,82,16,Night,Night,1,1,1,1
CLT,M0AHZNN1,PT1H26M,False,True,357.21,86,16,Mid-Day,Mid-Day,1,1,1,1
CLT,M0AHZNN1,PT1H26M,False,True,357.21,86,16,Mid-Day,Mid-Day,1,1,1,1
